Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
82,82,E186097,92807e76-e79e-41a5-9385-51da617ab9ce,Millsboro,PA,Washington,15348,39.9883,-79.99619,285,Rural,America/New_York,Hydrologist,0.0,53.0,Master's Degree,Full Time,45148.38,Divorced,Male,No,17.35455406,6,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,No,Credit Card (automatic),7.832238337,171.6836341,943.3391244,3,3,3,4,4,3,4,4
83,83,I627613,cdb3af59-9a91-4205-b4d9-5eb4d611a3cc,Sagola,MI,Dickinson,49881,46.07835,-88.03348,320,Urban,America/Menominee,Arts development officer,5.0,53.0,Nursery School to 8th Grade,Student,74855.47,Separated,Female,No,7.117737737,13,3,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,19.45250317,191.0610724,1907.226083,4,4,4,3,1,5,4,4
84,84,Z188641,5aab7733-9356-4ca2-96ba-aaa6832fa61f,Magnolia,KY,Hart,42757,37.40057,-85.72074,2863,Urban,America/Chicago,Herpetologist,4.0,71.0,Regular High School Diploma,Retired,39913.72141833548,Divorced,Male,No,7.949187078,10,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Credit Card (automatic),14.34766616,119.689113,1885.939118,4,4,3,3,4,3,2,5
85,85,A740543,935bafa1-e020-4ba2-95e6-8855e6083762,Gypsum,KS,Saline,67448,38.65158,-97.41275,1206,Suburban,America/Chicago,Medical sales representative,0.0,32.0,Regular High School Diploma,Full Time,71596.14,Divorced,Female,No,8.999994263,11,0,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),2.257358355,195.4035452,631.7435653,5,3,5,5,3,3,5,2
87,87,G842176,7f9581be-4e3f-4f0a-9c55-939e16f033a0,Shade Gap,PA,Huntingdon,17255,40.1613,-77.86247,1049,Suburban,America/New_York,Solicitor,3.0,67.0,Nursery School to 8th Grade,Full Time,19657.14,Widowed,Male,No,15.45723779,12,3,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),4.650578623,115.8369419,593.8572264,3,3,2,2,5,4,2,3
88,88,Z852663,bf3ea9ec-a4a7-4514-8176-2d8d8f113323,Chicago,IL,Cook,60636,41.77576,-87.66912,32203,Suburban,America/Chicago,Higher education lecturer,0.0,66.0,Bachelor's Degree,Retired,27827.03,Divorced,Female,Yes,7.703726062,13,1,1,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Electronic Check,3.721772616,208.068307,777.3060718,4,3,3,6,1,4,3,3
92,92,C302549,1ab894a8-1876-4de7-9e93-2cae49e6cbc2,Seekonk,MA,Bristol,2771,41.83778,-71.31735,15210,Urban,America/New_York,Therapeutic radiographer,0.0,63.0,Regular High School Diploma,Student,39913.72141833548,Widowed,Female,Yes,13.60393581,9,1,0,No,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,13.85488928,221.0353527,2138.107161,3,2,3,2,4,3,2,4
94,94,T46150,ca0b9ed3-3abc-49d1-84b2-053535772ee0,Shreveport,LA,Caddo,71104,32.48494,-93.73255,14479,Suburban,America/Chicago,"Education officer, environmental",2.0,32.0,Associate's Degree,Full Time,39913.72141833548,Never Married,Male,Yes,8.065866812,7,1,1,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,19.75096265,161.1025056,2481.385603,2,2,3,3,3,3,3,3
95,95,B260505,e572a5e1-a17d-4813-b077-af6c45596135,San Antonio,FL,Pasco,33576,28.32589,-82.32911,4654,Suburban,America/New_York,Colour technologist,0.0,53.0,Professional School Degree,Part Time,39913.72141833548,Never Married,Male,No,11.47541549,7,1,0,No,Two Year,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,18.38404445,186.6210869,2233.567181,3,2,3,4,2,4,5,3
99,99,R180138,7def992e-acd6-4b3e-9d01-68812f5fd2ff,Fayetteville,NC,Cumberland,28301,35.07431,-78.88358,17600,Rural,America/New_York,Chief Strategy Officer,0.0,80.0,"Some College, 1 or More Years, No Degree",Retired,103311.26,Never Married,Male,No,9.33803434,15,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,20.31163945,162.443765,2056.386979,5,4,4,3,4,4,5,5
102,102,G695985,a722aa28-8556-4560-9eca-d33fb02d1c1e,Calhoun,KY,McLean,42327,37.58745,-87.30164,4038,Urban,America/Chicago,Hydrographic surveyor,1.0,53.0,Bachelor's Degree,Full Time,43466.35,Never Married,Male,No,14.2128601,10,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),11.13472066,182.8863727,1397.701335,3,4,4,4,3,4,2,3
104,104,K100436,4f87c1f9-6f12-433a-950e-d543319f5362,Buckhannon,WV,Upshur,26201,39.00049,-80.20387,19904,Rural,America/New_York,Research scientist (medical),2.0,25.0,Regular High School Diploma,Full Time,49158.49,Separated,Male,No,11.2210066,9,1,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,34.548570625241126,170.9110193,1886.531937,4,4,3,4,3,3,3,4
105,105,L475907,50d17517-42e8-41ee-b3e1-51380935f604,Pleasant Hill,MO,Cass,64080,38.76701,-94.25448,13000,Suburban,America/Chicago,Wellsite geologist,0.0,53.0,Bachelor's Degree,Full Time,3805.84,Divorced,Male,Yes,15.66159152,16,0,2,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,22.79214163,205.7639543,2294.781131,3,3,3,3,2,4,4,4
106,106,A78095,c7588553-d2c4-44aa-bc57-92d9a450da0b,Valparaiso,NE,Saunders,68065,41.07317,-96.83986,1444,Urban,America/Chicago,"Embryologist, clinical",3.0,71.0,GED or Alternative Credential,Retired,52616.27,Widowed,Male,Yes,5.535347323,10,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,3.823689744,203.7817651,826.3438621,3,5,3,2,4,2,4,2
109,109,O235183,31f4132d-f26a-4fe0-af22-3a01989b7258,Nolan,TX,Nolan,79537,32.29188,-100.21075,30,Suburban,America/Chicago,"Sales professional, IT",0.0,42.0,Regular High School Diploma,Full Time,30649.31,Married,Male,Yes,13.73417339,9,2,2,No,Month-to-month,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),14.76468813,173.540759,1963.332683,4,3,4,3,5,4,2,3
111,111,C25146,8d831d69-21b5-4bec-bbfc-44c636c75c3e,Centreville,VA,Fairfax,20120,38.85433,-77.47715,41733,Urban,America/New_York,"Radiographer, therapeutic",1.0,47.0,Associate's Degree,Full Time,55861.19,Divorced,Male,No,13.82441538,16,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),5.197446331,135.5831384,704.9375603,4,4,4,4,3,3,4,3
114,114,U972291,9f6c3100-9e67-4db4-bafd-47c929332d84,Middlefield,MA,Hampshire,1243,42.35146,-73.02322,257,Urban,America/New_York,Armed forces logistics/support/administrative officer,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,39913.72141833548,Widowed,Male,No,8.32819175,9,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),17.88002366,113.2171506,1606.489936,3,3,3,3,3,3,3,4
116,116,R736057,9fd23c24-e908-445d-aeb9-fb012159f6d4,Rocky Mount,VA,Franklin,24151,36.95739,-79.86453,20327,Urban,America/New_York,Regulatory affairs officer,0.0,56.0,"Some College, Less than 1 Year",Full Time,35499.06,Divorced,Female,No,7.664895103,13,3,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Credit Card (automatic),23.34617699,162.9713747,2253.85247,6,5,4,4,4,3,5,3
117,117,K401117,05669b20-e56a-439e-b9e4-ff6a3dd483e1,Hope,KY,Montgomery,40334,38.01464,-83.76565,69,Urban,America/New_York,Sales promotion account executive,0.0,24.0,"9th Grade to 12th Grade, No Diploma",Full Time,39913.72141833548,Married,Female,No,9.418424281,10,1,0,Yes,One year,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,6.311709178,137.0944878,1353.29384,5,5,4,3,3,3,3,3
118,118,O17401,2146b03d-4fae-41b9-a872-b928843fa56a,Pleasant Dale,NE,Seward,68423,40.80268,-96.95214,1130,Urban,America/Chicago,"Optician, dispensing",0.0,79.0,"9th Grade to 12th Grade, No Diploma",Part Time,51237.28,Divorced,Female,No,11.53243433,12,3,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,12.58298231,276.0538352,1701.457566,4,5,4,4,1,4,4,4
120,120,Q527077,f374febf-f635-4175-ae0d-a66396e78623,Parksville,SC,McCormick,29844,33.7683,-82.2322,155,Urban,America/New_York,"Pharmacist, community",0.0,53.0,Bachelor's Degree,Full Time,11014.98,Divorced,Male,Yes,8.809358115,11,2,0,Yes,Two Year,No,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,9.344886869,209.8844788,1403.270091,4,4,4,4,3,4,4,4
121,121,Q765651,15a05750-ad38-4037-9acc-9fe6fe258839,Altadena,CA,Los Angeles,91001,34.19544,-118.13796,37711,Rural,America/Los_Angeles,IT trainer,4.0,53.0,Regular High School Diploma,Student,39913.72141833548,Divorced,Female,No,15.77290448,13,1,0,Yes,Two Year,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Credit Card (automatic),22.37815032,146.6848887,2603.903672,5,4,5,2,3,4,4,3
122,122,W400552,3b1978b5-8a39-457e-b3a1-da4a743bdc07,Coggon,IA,Linn,52218,42.29251,-91.53608,1800,Urban,America/Chicago,Contracting civil engineer,3.0,53.0,Bachelor's Degree,Full Time,26130.78,Divorced,Male,Yes,4.767299756,8,2,0,No,One year,Yes,Yes,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),4.799514433,242.8850241,1256.287854,4,4,2,3,3,4,5,5
123,123,S979985,4d787829-bf5d-4766-9777-d60e7b882659,Sarver,PA,Butler,16055,40.71569,-79.748,8028,Suburban,America/New_York,Health and safety inspector,1.0,65.0,"Some College, 1 or More Years, No Degree",Student,36478.21,Widowed,Male,No,8.525291338,14,2,0,Yes,Month-to-month,No,Yes,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Mailed Check,10.04672315,116.2578796,980.9935923,2,2,3,4,3,3,4,4
124,124,E351590,df1d3143-c299-4adc-a618-94f9bb34343e,Cape Coral,FL,Lee,33904,26.57593,-81.94532,31859,Urban,America/New_York,"Psychologist, sport and exercise",0.0,35.0,Master's Degree,Full Time,54533.63,Divorced,Female,No,8.601294241,15,2,1,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),8.156552837,187.3140137,1347.869205,4,4,4,3,4,3,3,4
125,125,J227824,458642c8-9ad4-4288-bc3b-1ab83ce7a3c7,Warren,OH,Trumbull,44485,41.24042,-80.84612,16101,Suburban,America/New_York,Manufacturing engineer,0.0,31.0,Bachelor's Degree,Student,37103.18,Separated,Female,No,11.94399076,9,3,1,No,Two Year,Yes,No,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Credit Card (automatic),7.992791229,149.3564756,1127.267848,2,2,3,5,5,1,2,2
127,127,N883325,800bbe9f-bc31-4611-8ca9-ce20f1387343,Ralston,PA,Lycoming,17763,41.51534,-76.97577,161,Urban,America/New_York,Senior tax professional/tax inspector,0.0,68.0,Master's Degree,Full Time,95028.57,Separated,Male,Yes,7.023897487,13,0,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,4.627672042,221.1091638,1038.745378,3,3,3,3,4,3,3,3
128,128,U700981,785924d4-3532-4681-9cf7-40fb062d97d8,Vernon Rockville,CT,Tolland,6066,41.8364,-72.46061,29210,Urban,America/New_York,"Engineer, biomedical",0.0,53.0,Bachelor's Degree,Full Time,34281.1,Never Married,Male,No,12.24142125,9,0,0,No,Two Year,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),10.05306287,172.9731248,1531.155367,5,5,4,2,5,3,4,3
129,129,X267853,d1b92066-1007-4adc-b214-13bc3924c72e,Monroe Center,IL,Ogle,61052,42.11139,-88.99956,821,Urban,America/Chicago,Facilities manager,0.0,53.0,Nursery School to 8th Grade,Full Time,36240.81,Separated,Male,No,8.145156606,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No,No,Electronic Check,4.171044392,118.9763446,991.2441024,4,4,5,3,3,4,4,5
133,133,S370452,e3591f0e-4430-4391-94fa-2790223aa88a,Hudson,NH,Hillsborough,3051,42.76391,-71.4071,25328,Rural,America/New_York,"Copywriter, advertising",0.0,70.0,Nursery School to 8th Grade,Retired,39913.72141833548,Divorced,Female,Yes,1.870075975,14,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),8.574901206,184.5090853,1442.974877,2,3,2,4,4,2,1,3
134,134,D333249,c7752e9e-50a3-4105-bf0e-ce8db57d6d3f,Parish,NY,Oswego,13131,43.42122,-76.09223,3736,Suburban,America/New_York,Horticultural consultant,3.0,41.0,Regular High School Diploma,Full Time,87354.99,Divorced,Male,Yes,5.90315482,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,9.743201772,253.2506431,1577.208717,5,5,3,4,4,4,4,5
135,135,O698848,4fdba08f-de24-41b5-93ed-0f6731a790ab,Clitherall,MN,Otter Tail,56524,46.21378,-95.61021,610,Suburban,America/Chicago,Microbiologist,0.0,59.0,Regular High School Diploma,Full Time,76567.85,Separated,Male,No,33.93054202,8,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),9.482919033,141.1274081,886.9398744,4,5,4,4,4,4,5,4
136,136,M248356,d95cffe6-fb9b-4e0e-9ecd-4f3cf186bea8,Kenton,DE,Kent,19955,39.22601,-75.66854,34,Rural,America/New_York,Educational psychologist,1.0,53.0,"Some College, Less than 1 Year",Part Time,39913.72141833548,Married,Male,No,6.249019913,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Electronic Check,8.447988841,179.0707979,1065.06443,4,3,4,4,5,2,3,3
137,137,E759213,5e52b5fb-c3b0-4415-877d-64134fde413a,Garysburg,NC,Northampton,27831,36.45915,-77.5707,3199,Suburban,America/New_York,Sport and exercise psychologist,0.0,70.0,"9th Grade to 12th Grade, No Diploma",Full Time,39913.72141833548,Married,Male,No,2.37365872,17,0,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),34.548570625241126,202.6966552,951.886985,3,3,3,4,3,4,3,2
138,138,G106476,bb2ac7a9-0e6f-4b07-8d72-21e9fcdbc79e,Leesburg,TX,Camp,75451,32.96633,-95.12119,1135,Urban,America/Chicago,"Production designer, theatre/television/film",1.0,53.0,"9th Grade to 12th Grade, No Diploma",Unemployed,31600.92,Widowed,Male,No,3.600274015,12,2,0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),7.251397592,196.0942607,1404.435534,4,6,6,1,7,3,4,3
149,149,G820541,4f59b266-9e04-4d53-acdf-f4cb3af77571,Mc Donald,PA,Washington,15057,40.35592,-80.24823,15671,Rural,America/New_York,Petroleum engineer,0.0,47.0,GED or Alternative Credential,Unemployed,35302.52,Separated,Male,Yes,14.42972975,16,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),11.73724209,263.0255063,1668.199119,2,3,2,4,4,3,2,2
152,152,T660448,cb208fe5-c773-47c5-9c79-1c0fa9b95032,Burbank,CA,Los Angeles,91506,34.17123,-118.32382,18575,Urban,America/Los_Angeles,Financial planner,2.0,72.0,"Some College, Less than 1 Year",Part Time,8115.88,Never Married,Female,No,7.873925555,8,0,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),14.53027663,219.0979664,1637.201426,2,3,3,5,3,4,4,4
153,153,G864898,b15e7f73-349b-43af-b5b2-377c1a95f5bf,West Hartford,CT,Hartford,6119,41.76336,-72.72717,15715,Urban,America/New_York,Medical illustrator,1.0,41.0,"Some College, Less than 1 Year",Full Time,33858.66,Divorced,Male,No,10.73651517,13,0,0,Yes,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Mailed Check,5.905906389,162.6872403,951.8524406,5,5,4,3,5,4,4,4
154,154,V847401,2ff8c110-d5c1-478f-b54f-d37837828641,Vidalia,LA,Concordia,71373,31.30969,-91.60794,6252,Suburban,America/Chicago,"Copywriter, advertising",0.0,26.0,Regular High School Diploma,Full Time,29950.47,Married,Female,Yes,11.6225905,12,2,1,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Mailed Check,3.260462654,184.2411228,1248.097652,3,4,3,3,4,4,4,4
155,155,X852253,2ca5b93d-cf06-4240-b363-2d87226f9cd0,Louin,MS,Jasper,39338,32.11472,-89.22514,3834,Urban,America/Chicago,Theatre director,4.0,55.0,"Some College, 1 or More Years, No Degree",Full Time,49421.69,Separated,Male,No,9.985758463,12,3,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Electronic Check,18.91276578,217.1759217,2220.255405,4,4,3,5,4,3,3,4
156,156,M482085,695699d2-a21f-433c-b925-05ed744aa41d,Rialto,CA,San Bernardino,92377,34.15607,-117.40417,19556,Urban,America/Los_Angeles,"Secretary, company",1.0,46.0,"9th Grade to 12th Grade, No Diploma",Full Time,39913.72141833548,Married,Female,No,9.261203343,11,2,1,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,No,Mailed Check,14.25617986,220.8670688,1669.202417,3,4,4,4,2,5,3,4
157,157,L535753,266469fb-1b74-4347-8eaa-5bad28466709,Chicago,IL,Cook,60645,42.00853,-87.69481,47732,Suburban,America/Chicago,Theme park manager,0.0,87.0,Associate's Degree,Part Time,15388.32,Separated,Female,Yes,9.06736268,13,1,2,Yes,One year,Yes,No,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),7.983887266,188.8828828,990.0555076,4,4,3,3,4,4,4,2
159,159,C695447,6b7b9740-bf1a-4d7c-986e-ce83826d8fbb,Hope,KY,Montgomery,40334,38.01464,-83.76565,69,Rural,America/New_York,Materials engineer,0.0,53.0,GED or Alternative Credential,Full Time,47877.81,Married,Male,Yes,11.54405238,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,19.95277818,252.7773675,2190.259876,4,4,4,4,5,3,4,3
160,160,T484755,c51bf1f4-5973-43f2-bc07-54abf0c64ed1,Wyandanch,NY,Suffolk,11798,40.75225,-73.37596,15033,Suburban,America/New_York,Civil Service fast streamer,0.0,53.0,Bachelor's Degree,Full Time,46154.17,Never Married,Male,No,10.22501535,13,1,0,No,One year,Yes,No,None,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Credit Card (automatic),14.85781115,129.8069322,1445.752781,3,4,4,1,3,4,4,4
161,161,X999392,00aac470-2976-4ae7-93f0-184a7586c5e2,Kingston,IL,DeKalb,60145,42.09364,-88.77654,2673,Urban,America/Chicago,Health service manager,0.0,50.0,"Some College, 1 or More Years, No Degree",Retired,107111.8,Widowed,Female,Yes,16.4453186,12,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,No,Credit Card (automatic),2.600063739,163.5417337,528.6553088,3,3,2,3,4,4,4,3
167,167,Q386914,2ed2f64b-7273-4bc4-906a-bc98e219c499,New Brockton,AL,Coffee,36351,31.41551,-85.91877,3410,Suburban,America/Chicago,Broadcast engineer,1.0,53.0,"Some College, Less than 1 Year",Retired,39913.72141833548,Married,Female,No,6.868690404,7,2,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Yes,Mailed Check,8.4944392,149.2144362,847.110799,4,3,2,3,5,2,4,2
169,169,T392167,63575fa1-90c9-47c6-9ca2-665de8d41ac9,Greenville,SC,Greenville,29613,34.92588,-82.4386,1917,Rural,America/New_York,Nature conservation officer,3.0,58.0,Regular High School Diploma,Retired,87537.25,Divorced,Male,No,8.703192042,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No,No,No,Electronic Check,12.07358377,136.5814796,1623.045026,2,3,3,4,2,4,3,5
170,170,J315269,e280decf-74b7-438d-8f30-90b516ebecd5,Nichols,NY,Tioga,13812,42.03008,-76.35403,2482,Urban,America/New_York,Private music teacher,4.0,70.0,Bachelor's Degree,Student,39913.72141833548,Never Married,Male,Yes,13.6104781,12,0,0,No,One year,Yes,No,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),10.21634248,187.906212,1479.730181,4,2,3,4,4,3,4,4
171,171,B124449,ddae6de6-150d-440d-9bdd-df871297988e,Carney,OK,Lincoln,74832,35.82626,-97.01138,902,Suburban,America/Chicago,Manufacturing engineer,0.0,53.0,Regular High School Diploma,Retired,32653.51,Married,Male,Yes,5.661160853,7,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Mailed Check,15.50354683,166.2744191,2144.735024,3,3,3,2,7,3,4,3
172,172,P954849,7ec593ca-82bd-4a03-8359-ab20212e3ce7,Valley Stream,NY,Nassau,11580,40.67495,-73.70356,43714,Suburban,America/New_York,"Geologist, wellsite",0.0,31.0,"Some College, 1 or More Years, No Degree",Full Time,35321.46,Married,Male,Yes,11.71135346,11,0,3,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Credit Card (automatic),34.548570625241126,161.0835097,1522.289512,2,3,3,5,4,3,2,3
173,173,K20948,09f4db96-bf7e-4a30-a67d-2cc15d178e9b,Belmond,IA,Wright,50421,42.84308,-93.62003,3066,Suburban,America/Chicago,Gaffer,0.0,38.0,"Some College, 1 or More Years, No Degree",Full Time,49277.48,Widowed,Female,No,11.83990902,10,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Electronic Check,19.48900163,171.4896574,1974.780054,4,4,4,5,2,4,4,3
174,174,M893176,a728973b-5f5b-421e-81e0-90b6f6abae59,Alexandria,LA,Rapides,71302,31.20426,-92.37751,13365,Rural,America/Chicago,Curator,0.0,53.0,Bachelor's Degree,Full Time,37297.82,Widowed,Female,Yes,4.278562665,11,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Electronic Check,10.01771765,205.4608577,1261.177198,2,2,4,4,4,5,4,4
175,175,P765785,432af33a-34d0-412e-8f0d-9ed63eb008dd,Lopeno,TX,Zapata,78564,26.67347,-99.10304,207,Rural,America/Chicago,"Editor, commissioning",2.0,53.0,Bachelor's Degree,Unemployed,14928.96,Widowed,Male,No,17.72745923,14,2,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Electronic Check,7.34059599,147.6333142,939.7181324,3,4,4,2,4,3,2,3
176,176,X780945,d70bb84f-28ff-4dbf-8b9b-0b53c326aef8,Glendale,CA,Los Angeles,91210,34.14454,-118.2565,689,Suburban,America/Los_Angeles,"Engineer, communications",3.0,66.0,Master's Degree,Full Time,39913.72141833548,Divorced,Female,Yes,12.17520352,11,3,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,No,Electronic Check,12.64742067,163.4094824,1357.062854,4,4,3,4,4,4,5,4
177,177,H776847,69a1b038-4e99-491b-876c-0b3776e343dc,Montrose,AL,Baldwin,36559,30.56858,-87.90401,99,Suburban,America/Chicago,Barrister,1.0,58.0,Regular High School Diploma,Full Time,87535.71,Divorced,Male,No,38.84239397,15,0,1,No,Two Year,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,No,No,Mailed Check,8.850426839,150.2503098,1456.887443,3,2,3,3,4,2,3,3
178,178,A471876,37855469-245a-4203-a8cf-b1dcd21da895,Taylor,ND,Stark,58656,46.94406,-102.45833,509,Rural,America/Denver,TEFL teacher,6.0,51.0,Bachelor's Degree,Full Time,63166.87,Divorced,Female,Yes,6.716441223,11,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Bank Transfer(automatic),3.701557118,208.2316853,937.5863866,3,4,4,3,4,4,3,4
179,179,B424659,704b9b56-278e-4b90-aab5-0a3affef3f51,Garrison,MN,Crow Wing,56450,46.23146,-93.83415,933,Urban,America/Chicago,Public relations account executive,0.0,34.0,Bachelor's Degree,Full Time,11856.81,Separated,Female,No,12.96882577,14,1,0,No,One year,No,No,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Mailed Check,2.976033785,194.0602663,830.1193011,3,2,3,3,4,4,3,4
181,181,S690107,69b2c9f2-4360-4b59-9216-f2097e1910a0,Semora,NC,Person,27343,36.50308,-79.09174,1579,Rural,America/New_York,Travel agency manager,0.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,12779.23,Divorced,Female,Yes,13.44168712,9,2,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,15.64596698,241.0182456,1781.854862,3,4,4,3,3,5,4,3
183,183,U560834,df03f0ae-db11-4c77-8caf-bde0a1678893,Pathfork,KY,Harlan,40863,36.73949,-83.44596,530,Urban,America/New_York,Music therapist,7.0,23.0,Nursery School to 8th Grade,Full Time,46871.21,Divorced,Male,No,8.221151632,10,0,0,No,One year,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Mailed Check,17.24924155,139.2626039,2392.203409,5,4,5,5,1,6,5,5
186,186,F697244,93fe3de1-9d90-4db8-9323-25f0d3550180,Portland,MI,Ionia,48875,42.85933,-84.92965,10482,Urban,America/Detroit,Environmental health practitioner,2.0,81.0,Bachelor's Degree,Full Time,90977.74,Widowed,Female,No,10.198227,10,3,0,No,Two Year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Mailed Check,3.521499924,146.8941358,823.4933243,4,4,2,2,4,3,3,4
